x:-0.09	y:-0.41	z:1.10	t:48951.00
x:-0.04	y:-0.21	z:1.18	t:48967.00
x:-0.05	y:-0.23	z:1.04	t:48984.00
x:-0.04	y:-0.40	z:1.02	t:49001.00
x:-0.00	y:-0.50	z:1.04	t:49017.00
x:0.04	y:-0.45	z:1.11	t:49034.00
x:0.05	y:-0.37	z:0.98	t:49051.00
x:0.09	y:-0.34	z:0.95	t:49068.00
x:0.10	y:-0.27	z:1.01	t:49084.00
x:0.10	y:-0.29	z:0.98	t:49101.00
x:0.10	y:-0.29	z:0.99	t:49117.00
x:0.12	y:-0.16	z:0.94	t:49134.00
x:0.14	y:0.01	z:0.92	t:49151.00
x:0.14	y:-0.04	z:0.93	t:49168.00
x:0.13	y:-0.13	z:0.91	t:49184.00
x:0.13	y:-0.16	z:0.90	t:49201.00
x:0.15	y:0.02	z:0.93	t:49217.00
x:0.18	y:0.13	z:0.95	t:49234.00
x:0.17	y:-0.00	z:1.01	t:49251.00
x:0.17	y:0.04	z:0.97	t:49267.00
x:0.15	y:-0.08	z:0.95	t:49284.00
x:0.14	y:-0.14	z:1.01	t:49301.00
x:0.15	y:-0.02	z:0.98	t:49317.00
x:0.14	y:0.06	z:0.93	t:49334.00
x:0.14	y:-0.03	z:1.01	t:49351.00
x:0.13	y:-0.10	z:1.00	t:49367.00
x:0.13	y:-0.04	z:0.92	t:49384.00
x:0.14	y:-0.02	z:0.94	t:49401.00
x:0.13	y:-0.07	z:0.99	t:49417.00
x:0.13	y:-0.03	z:0.96	t:49434.00
x:0.15	y:0.02	z:0.95	t:49451.00
x:0.15	y:-0.02	z:0.95	t:49468.00
x:0.13	y:-0.11	z:0.94	t:49484.00
x:0.13	y:-0.10	z:0.96	t:49501.00
x:0.14	y:-0.00	z:0.94	t:49518.00
x:0.15	y:0.10	z:0.96	t:49534.00
x:0.14	y:-0.04	z:0.97	t:49551.00
x:0.12	y:-0.14	z:0.97	t:49568.00
x:0.13	y:-0.06	z:0.94	t:49584.00
x:0.14	y:0.05	z:0.94	t:49601.00
x:0.16	y:0.07	z:1.02	t:49617.00
x:0.13	y:-0.03	z:0.98	t:49634.00
x:0.13	y:-0.10	z:0.98	t:49651.00
x:0.14	y:-0.06	z:0.95	t:49668.00
x:0.14	y:-0.02	z:0.94	t:49684.00
x:0.14	y:0.00	z:0.96	t:49701.00
x:0.14	y:0.02	z:0.94	t:49717.00

x:0.27	y:0.77	z:1.20	t:50676.00
x:0.10	y:0.06	z:0.93	t:50692.00
x:0.13	y:0.04	z:0.99	t:50709.00
x:0.13	y:-0.01	z:1.03	t:50726.00
x:0.14	y:0.10	z:0.94	t:50742.00
x:0.12	y:-0.05	z:0.96	t:50759.00
x:0.10	y:-0.17	z:0.92	t:50776.00
x:0.10	y:-0.20	z:1.03	t:50792.00
x:0.11	y:-0.09	z:0.86	t:50809.00
x:0.12	y:-0.04	z:0.95	t:50826.00
x:0.11	y:-0.08	z:0.93	t:50842.00
x:0.10	y:-0.08	z:0.90	t:50859.00
x:0.10	y:-0.07	z:0.92	t:50876.00
x:0.10	y:-0.06	z:0.96	t:50892.00
x:0.10	y:-0.03	z:0.97	t:50909.00
x:0.10	y:-0.07	z:0.96	t:50926.00
x:0.10	y:-0.06	z:0.95	t:50942.00
x:0.11	y:0.00	z:0.96	t:50959.00
x:0.12	y:0.01	z:0.97	t:50976.00
x:0.12	y:0.01	z:0.97	t:50992.00
x:0.12	y:-0.01	z:0.94	t:51009.00
x:0.13	y:-0.00	z:0.95	t:51026.00
x:0.13	y:0.04	z:0.98	t:51042.00
x:0.12	y:0.00	z:0.95	t:51059.00
x:0.11	y:-0.02	z:0.97	t:51076.00
x:0.11	y:-0.03	z:0.98	t:51092.00
x:0.10	y:-0.12	z:0.99	t:51109.00
x:0.05	y:-0.21	z:0.97	t:51125.00
x:-0.06	y:-0.55	z:0.90	t:51142.00
x:-0.33	y:-1.87	z:1.11	t:51159.00
x:-0.69	y:-2.36	z:1.06	t:51176.00
x:-0.84	y:-1.28	z:0.96	t:51192.00
x:-0.95	y:-0.69	z:1.27	t:51209.00
x:-1.10	y:-0.16	z:1.31	t:51225.00
x:-0.97	y:0.38	z:1.11	t:51242.00
x:-0.79	y:0.88	z:1.11	t:51259.00
x:-0.31	y:2.22	z:0.84	t:51276.00
x:0.05	y:2.37	z:0.79	t:51292.00
x:-0.03	y:1.51	z:0.71	t:51309.00
x:-0.09	y:0.92	z:0.68	t:51326.00
x:-0.05	y:0.81	z:0.80	t:51342.00
x:-0.04	y:0.75	z:0.82	t:51359.00
x:-0.04	y:0.79	z:0.80	t:51375.00
x:-0.07	y:0.68	z:0.74	t:51392.00
x:-0.07	y:0.48	z:0.76	t:51409.00
x:-0.04	y:0.38	z:0.83	t:51426.00
x:-0.02	y:0.27	z:0.88	t:51442.00
x:0.01	y:0.27	z:0.95	t:51459.00
x:-0.01	y:0.30	z:0.92	t:51476.00
x:-0.05	y:0.27	z:0.95	t:51492.00
x:-0.15	y:0.06	z:0.91	t:51509.00
x:-0.15	y:-0.16	z:0.88	t:51526.00
x:-0.11	y:-0.24	z:0.96	t:51542.00
x:-0.07	y:-0.24	z:1.09	t:51559.00
x:-0.03	y:-0.32	z:1.17	t:51576.00
x:0.02	y:-0.15	z:1.11	t:51592.00
x:0.01	y:-0.07	z:0.97	t:51609.00
x:-0.02	y:-0.23	z:0.98	t:51625.00
x:0.01	y:-0.34	z:1.03	t:51642.00
x:0.02	y:-0.47	z:1.01	t:51659.00
x:0.04	y:-0.45	z:1.00	t:51676.00
x:0.09	y:-0.17	z:1.05	t:51692.00
x:0.09	y:-0.13	z:0.99	t:51709.00
x:0.10	y:-0.15	z:0.99	t:51725.00
x:0.10	y:-0.16	z:0.93	t:51742.00
x:0.10	y:-0.18	z:0.85	t:51759.00
x:0.12	y:-0.10	z:0.92	t:51776.00
x:0.12	y:-0.06	z:0.93	t:51792.00
x:0.13	y:-0.00	z:0.92	t:51809.00
x:0.14	y:0.03	z:0.96	t:51825.00
x:0.14	y:-0.03	z:0.99	t:51842.00
x:0.12	y:-0.14	z:0.91	t:51859.00
x:0.11	y:-0.21	z:0.87	t:51875.00
x:0.13	y:-0.11	z:0.92	t:51892.00
x:0.14	y:0.08	z:1.02	t:51909.00
x:0.15	y:0.14	z:1.07	t:51926.00
x:0.13	y:0.02	z:1.00	t:51942.00
x:0.10	y:-0.10	z:0.93	t:51959.00
x:0.11	y:-0.11	z:0.91	t:51976.00
x:0.12	y:-0.02	z:0.96	t:51992.00
x:0.13	y:0.10	z:1.03	t:52009.00
x:0.12	y:0.05	z:0.96	t:52025.00
x:0.11	y:-0.02	z:0.96	t:52042.00
x:0.11	y:-0.05	z:0.95	t:52059.00
x:0.10	y:-0.06	z:0.94	t:52075.00
x:0.11	y:-0.00	z:0.98	t:52092.00
x:0.12	y:0.03	z:1.01	t:52109.00
x:0.10	y:-0.04	z:0.98	t:52126.00
x:0.10	y:-0.05	z:0.95	t:52142.00
x:0.11	y:-0.04	z:0.94	t:52159.00
x:0.11	y:-0.02	z:0.95	t:52175.00
x:0.12	y:0.06	z:0.95	t:52192.00
x:0.11	y:0.03	z:0.97	t:52209.00
x:0.10	y:-0.04	z:0.96	t:52225.00
x:0.10	y:-0.05	z:0.93	t:52242.00
x:0.10	y:-0.04	z:0.98	t:52259.00
x:0.11	y:0.02	z:0.99	t:52275.00
x:0.11	y:0.05	z:0.97	t:52292.00
x:0.10	y:-0.04	z:0.99	t:52309.00
x:0.11	y:-0.01	z:0.95	t:52325.00

x:0.28	y:0.89	z:1.29	t:52934.00
x:0.17	y:0.49	z:0.98	t:52951.00
x:0.14	y:0.07	z:0.98	t:52967.00
x:0.15	y:-0.03	z:1.00	t:52984.00
x:0.14	y:0.12	z:0.93	t:53001.00
x:0.12	y:-0.01	z:0.89	t:53017.00
x:0.12	y:-0.12	z:0.95	t:53034.00
x:0.11	y:-0.04	z:0.97	t:53050.00
x:0.10	y:-0.12	z:0.95	t:53067.00
x:0.12	y:-0.13	z:0.90	t:53084.00
x:0.12	y:-0.10	z:0.89	t:53101.00
x:0.13	y:-0.04	z:0.95	t:53117.00
x:0.13	y:-0.03	z:0.94	t:53134.00
x:0.13	y:-0.02	z:0.98	t:53150.00
x:0.12	y:-0.07	z:0.95	t:53167.00
x:0.12	y:-0.04	z:0.95	t:53184.00
x:0.12	y:-0.01	z:0.96	t:53201.00
x:0.13	y:-0.01	z:0.95	t:53217.00
x:0.13	y:-0.02	z:0.95	t:53234.00
x:0.13	y:-0.00	z:0.95	t:53250.00
x:0.14	y:0.01	z:0.95	t:53267.00
x:0.14	y:0.05	z:0.97	t:53284.00
x:0.14	y:0.07	z:0.97	t:53300.00
x:0.14	y:0.08	z:0.99	t:53317.00
x:0.13	y:0.01	z:0.96	t:53334.00
x:0.10	y:-0.14	z:0.96	t:53350.00
x:0.03	y:-0.32	z:0.89	t:53367.00
x:-0.18	y:-0.73	z:0.90	t:53384.00
x:-0.64	y:-2.87	z:1.36	t:53400.00
x:-0.99	y:-2.61	z:1.04	t:53417.00
x:-1.47	y:-2.42	z:1.11	t:53434.00
x:-1.87	y:-1.24	z:1.52	t:53450.00
x:-1.89	y:0.29	z:1.53	t:53467.00
x:-1.51	y:2.59	z:1.02	t:53484.00
x:-0.22	y:3.59	z:0.57	t:53501.00
x:-0.13	y:2.27	z:0.04	t:53517.00
x:-0.26	y:1.28	z:-0.13	t:53534.00
x:-0.17	y:1.14	z:0.52	t:53550.00
x:-0.16	y:0.86	z:0.67	t:53567.00
x:-0.12	y:0.83	z:0.80	t:53584.00
x:-0.11	y:0.81	z:0.81	t:53601.00
x:-0.06	y:0.74	z:0.82	t:53617.00
x:-0.04	y:0.72	z:0.75	t:53633.00
x:0.02	y:0.64	z:0.74	t:53650.00
x:0.09	y:0.68	z:0.88	t:53667.00
x:0.07	y:0.74	z:1.03	t:53684.00
x:-0.05	y:0.66	z:1.01	t:53700.00
x:-0.19	y:0.36	z:0.81	t:53717.00
x:-0.26	y:-0.05	z:0.69	t:53734.00
x:-0.22	y:-0.24	z:0.79	t:53750.00
x:-0.14	y:-0.25	z:0.99	t:53767.00
x:-0.06	y:-0.29	z:1.15	t:53784.00
x:-0.02	y:-0.25	z:1.06	t:53800.00
x:-0.01	y:-0.25	z:0.97	t:53817.00
x:0.01	y:-0.37	z:0.94	t:53833.00
x:0.05	y:-0.36	z:1.01	t:53850.00
x:0.08	y:-0.26	z:1.02	t:53867.00
x:0.09	y:-0.22	z:1.00	t:53884.00
x:0.10	y:-0.24	z:1.08	t:53900.00
x:0.11	y:-0.21	z:1.08	t:53917.00
x:0.08	y:-0.30	z:1.01	t:53934.00
x:0.08	y:-0.33	z:0.98	t:53950.00
x:0.11	y:-0.15	z:1.00	t:53967.00
x:0.11	y:-0.04	z:0.98	t:53984.00
x:0.11	y:-0.08	z:0.96	t:54000.00
x:0.11	y:-0.12	z:0.92	t:54017.00
x:0.12	y:-0.17	z:0.88	t:54034.00
x:0.13	y:-0.12	z:0.91	t:54050.00
x:0.15	y:0.04	z:0.96	t:54067.00
x:0.16	y:0.03	z:1.01	t:54083.00
x:0.16	y:0.04	z:1.01	t:54100.00
x:0.14	y:-0.10	z:0.95	t:54117.00
x:0.11	y:-0.25	z:0.94	t:54133.00
x:0.11	y:-0.18	z:0.92	t:54150.00
x:0.15	y:0.09	z:0.98	t:54167.00
x:0.13	y:-0.03	z:1.02	t:54184.00
x:0.11	y:-0.16	z:0.95	t:54200.00
x:0.12	y:-0.12	z:0.93	t:54217.00
x:0.13	y:-0.01	z:0.93	t:54234.00
x:0.13	y:-0.08	z:0.97	t:54250.00
x:0.13	y:-0.07	z:0.99	t:54267.00
x:0.15	y:0.09	z:0.97	t:54284.00
x:0.14	y:-0.07	z:0.97	t:54300.00
x:0.13	y:-0.16	z:0.96	t:54317.00
x:0.12	y:-0.16	z:0.91	t:54334.00
x:0.13	y:-0.09	z:0.92	t:54350.00
x:0.15	y:0.10	z:0.99	t:54367.00
x:0.14	y:0.05	z:0.99	t:54384.00
x:0.12	y:-0.14	z:0.96	t:54400.00
x:0.12	y:-0.13	z:0.95	t:54417.00
x:0.13	y:-0.08	z:0.95	t:54434.00
x:0.14	y:0.01	z:0.96	t:54450.00
x:0.15	y:0.06	z:0.99	t:54467.00
x:0.14	y:-0.01	z:0.95	t:54484.00
x:0.14	y:-0.06	z:0.93	t:54500.00
x:0.13	y:-0.11	z:0.94	t:54517.00
x:0.13	y:-0.12	z:0.93	t:54534.00
x:0.15	y:0.01	z:0.96	t:54551.00
x:0.15	y:0.06	z:0.97	t:54567.00
x:0.14	y:-0.03	z:0.99	t:54584.00

x:0.22	y:0.86	z:1.39	t:55309.00
x:0.19	y:0.75	z:1.01	t:55325.00
x:0.23	y:0.41	z:1.04	t:55342.00
x:0.18	y:0.03	z:0.98	t:55358.00
x:0.17	y:0.15	z:0.92	t:55375.00
x:0.16	y:-0.02	z:0.90	t:55392.00
x:0.14	y:-0.05	z:0.84	t:55408.00
x:0.13	y:-0.17	z:0.90	t:55425.00
x:0.12	y:-0.17	z:0.90	t:55442.00
x:0.16	y:0.08	z:0.99	t:55459.00
x:0.15	y:-0.01	z:0.97	t:55475.00
x:0.14	y:-0.06	z:0.95	t:55492.00
x:0.14	y:-0.07	z:0.92	t:55509.00
x:0.15	y:-0.06	z:0.96	t:55525.00
x:0.15	y:0.01	z:0.96	t:55542.00
x:0.15	y:0.02	z:0.97	t:55559.00
x:0.15	y:-0.01	z:0.99	t:55575.00
x:0.15	y:0.01	z:0.93	t:55592.00
x:0.15	y:0.02	z:0.95	t:55609.00
x:0.16	y:0.09	z:0.97	t:55625.00
x:0.16	y:0.06	z:0.95	t:55642.00
x:0.16	y:0.13	z:0.94	t:55658.00
x:0.14	y:0.03	z:0.97	t:55675.00
x:0.13	y:0.03	z:0.99	t:55692.00
x:0.09	y:-0.20	z:0.91	t:55709.00
x:-0.00	y:-0.41	z:0.93	t:55725.00
x:-0.19	y:-0.72	z:0.95	t:55742.00
x:-0.53	y:-2.92	z:1.45	t:55758.00
x:-0.81	y:-2.41	z:1.33	t:55775.00
x:-0.96	y:-1.90	z:1.29	t:55792.00
x:-1.34	y:-1.07	z:1.22	t:55809.00
x:-1.39	y:0.10	z:1.11	t:55825.00
x:-1.26	y:0.59	z:1.11	t:55842.00
x:-0.92	y:2.09	z:0.85	t:55858.00
x:-0.18	y:2.88	z:0.50	t:55875.00
x:-0.06	y:2.33	z:0.29	t:55892.00
x:-0.16	y:1.50	z:0.17	t:55909.00
x:-0.07	y:1.24	z:0.56	t:55925.00
x:-0.02	y:1.15	z:0.75	t:55942.00
x:-0.04	y:0.99	z:0.97	t:55959.00
x:-0.07	y:1.03	z:0.85	t:55975.00
x:-0.11	y:0.88	z:0.66	t:55992.00
x:-0.13	y:0.55	z:0.65	t:56008.00
x:-0.12	y:0.29	z:0.75	t:56025.00
x:-0.07	y:0.19	z:0.89	t:56042.00
x:-0.07	y:0.07	z:0.96	t:56059.00
x:-0.10	y:-0.06	z:0.99	t:56075.00
x:-0.11	y:-0.18	z:1.02	t:56092.00
x:-0.10	y:-0.32	z:1.05	t:56109.00
x:-0.06	y:-0.44	z:1.08	t:56125.00
x:0.00	y:-0.43	z:1.05	t:56142.00
x:0.04	y:-0.27	z:1.10	t:56158.00
x:0.07	y:-0.27	z:1.12	t:56175.00
x:0.08	y:-0.27	z:1.12	t:56192.00
x:0.08	y:-0.32	z:1.02	t:56209.00
x:0.08	y:-0.38	z:0.96	t:56225.00
x:0.12	y:-0.22	z:1.03	t:56242.00
x:0.12	y:-0.14	z:1.03	t:56258.00
x:0.12	y:-0.10	z:0.96	t:56275.00
x:0.11	y:-0.06	z:0.95	t:56292.00
x:0.13	y:-0.04	z:0.95	t:56309.00
x:0.13	y:-0.08	z:0.93	t:56325.00
x:0.13	y:-0.08	z:0.88	t:56342.00
x:0.14	y:-0.02	z:0.91	t:56358.00
x:0.15	y:-0.01	z:1.03	t:56375.00
x:0.15	y:-0.04	z:1.01	t:56392.00
x:0.15	y:-0.10	z:0.95	t:56409.00
x:0.14	y:-0.14	z:0.96	t:56425.00
x:0.14	y:-0.13	z:0.91	t:56442.00
x:0.15	y:-0.02	z:0.96	t:56459.00
x:0.15	y:-0.04	z:1.04	t:56475.00
x:0.14	y:-0.08	z:0.99	t:56492.00
x:0.14	y:-0.04	z:0.94	t:56509.00
x:0.13	y:-0.12	z:0.89	t:56525.00
x:0.14	y:-0.03	z:0.87	t:56542.00
x:0.16	y:0.07	z:0.97	t:56559.00
x:0.15	y:0.01	z:0.99	t:56575.00
x:0.13	y:-0.07	z:0.94	t:56592.00
x:0.13	y:-0.08	z:0.95	t:56609.00
x:0.14	y:-0.09	z:0.97	t:56625.00
x:0.14	y:0.01	z:0.99	t:56642.00
x:0.16	y:0.09	z:0.99	t:56658.00
x:0.15	y:0.04	z:0.95	t:56675.00
x:0.13	y:-0.06	z:0.94	t:56692.00
x:0.13	y:-0.07	z:0.94	t:56708.00
x:0.14	y:-0.00	z:0.96	t:56725.00
x:0.15	y:0.06	z:0.98	t:56742.00
x:0.14	y:0.00	z:0.99	t:56759.00
x:0.14	y:0.00	z:0.99	t:56775.00
x:0.13	y:-0.09	z:0.96	t:56792.00
x:0.13	y:-0.10	z:0.93	t:56808.00
x:0.14	y:-0.05	z:0.93	t:56825.00
x:0.14	y:0.03	z:0.95	t:56842.00
x:0.14	y:0.04	z:0.97	t:56858.00
x:0.13	y:-0.07	z:0.96	t:56875.00
x:0.12	y:-0.08	z:0.93	t:56892.00
x:0.13	y:-0.09	z:0.92	t:56908.00
x:0.13	y:-0.04	z:0.95	t:56925.00
x:0.15	y:0.08	z:0.98	t:56942.00
x:0.13	y:-0.02	z:0.97	t:56959.00

x:0.29	y:0.47	z:1.17	t:57475.00
x:0.13	y:0.32	z:1.01	t:57492.00
x:0.21	y:0.54	z:1.04	t:57508.00
x:0.21	y:0.39	z:1.08	t:57525.00
x:0.18	y:0.33	z:1.03	t:57542.00
x:0.14	y:0.12	z:0.94	t:57558.00
x:0.08	y:-0.37	z:0.84	t:57575.00
x:0.08	y:-0.59	z:0.81	t:57592.00
x:0.13	y:-0.17	z:0.94	t:57608.00
x:0.18	y:0.17	z:0.95	t:57625.00
x:0.15	y:0.02	z:0.99	t:57642.00
x:0.14	y:-0.06	z:0.95	t:57658.00
x:0.12	y:-0.10	z:0.91	t:57675.00
x:0.13	y:-0.06	z:0.93	t:57692.00
x:0.14	y:0.02	z:0.97	t:57708.00
x:0.14	y:0.03	z:0.99	t:57725.00
x:0.15	y:0.04	z:1.01	t:57742.00
x:0.16	y:0.02	z:1.03	t:57758.00
x:0.15	y:-0.01	z:0.99	t:57775.00
x:0.17	y:0.08	z:0.96	t:57792.00
x:0.18	y:0.08	z:0.96	t:57808.00
x:0.18	y:0.09	z:0.96	t:57825.00
x:0.13	y:-0.06	z:0.86	t:57841.00
x:0.08	y:-0.26	z:0.86	t:57858.00
x:-0.04	y:-0.54	z:0.83	t:57875.00
x:-0.51	y:-1.69	z:0.91	t:57891.00
x:-0.76	y:-3.27	z:1.35	t:57908.00
x:-1.27	y:-2.51	z:1.12	t:57925.00
x:-1.78	y:-1.78	z:1.37	t:57941.00
x:-1.83	y:0.03	z:1.75	t:57958.00
x:-1.51	y:1.03	z:1.26	t:57975.00
x:-0.55	y:2.87	z:0.79	t:57992.00
x:0.11	y:3.50	z:0.32	t:58008.00
x:0.02	y:2.05	z:0.10	t:58025.00
x:-0.11	y:0.96	z:0.33	t:58042.00
x:-0.09	y:0.83	z:0.76	t:58058.00
x:-0.03	y:0.89	z:0.93	t:58075.00
x:-0.03	y:1.10	z:0.81	t:58091.00
x:-0.09	y:0.90	z:0.75	t:58108.00
x:-0.08	y:0.80	z:0.59	t:58125.00
x:-0.05	y:0.70	z:0.66	t:58142.00
x:-0.04	y:0.52	z:0.80	t:58158.00
x:-0.05	y:0.43	z:0.84	t:58175.00
x:-0.08	y:0.32	z:0.94	t:58192.00
x:-0.12	y:0.11	z:0.97	t:58208.00
x:-0.15	y:-0.15	z:0.95	t:58225.00
x:-0.10	y:-0.37	z:0.99	t:58242.00
x:-0.01	y:-0.47	z:1.21	t:58258.00
x:0.05	y:-0.50	z:1.25	t:58275.00
x:0.08	y:-0.41	z:1.06	t:58292.00
x:0.07	y:-0.36	z:0.95	t:58308.00
x:0.10	y:-0.34	z:1.00	t:58325.00
x:0.16	y:-0.24	z:1.09	t:58342.00
x:0.14	y:-0.30	z:1.01	t:58358.00
x:0.13	y:-0.33	z:1.00	t:58375.00
x:0.16	y:-0.12	z:0.97	t:58391.00
x:0.17	y:-0.09	z:0.94	t:58408.00
x:0.17	y:-0.09	z:0.94	t:58425.00
x:0.17	y:-0.10	z:0.94	t:58442.00
x:0.17	y:-0.07	z:0.89	t:58458.00
x:0.18	y:0.03	z:0.90	t:58475.00
x:0.18	y:0.00	z:0.96	t:58491.00
x:0.18	y:-0.02	z:0.97	t:58508.00
x:0.19	y:-0.01	z:0.96	t:58525.00
x:0.19	y:-0.04	z:0.97	t:58541.00
x:0.19	y:-0.03	z:0.99	t:58558.00
x:0.21	y:0.04	z:1.00	t:58575.00
x:0.19	y:-0.03	z:0.99	t:58592.00
x:0.18	y:-0.06	z:0.97	t:58608.00
x:0.17	y:-0.09	z:0.94	t:58625.00
x:0.18	y:-0.02	z:0.96	t:58642.00
x:0.19	y:0.10	z:0.91	t:58658.00
x:0.19	y:0.07	z:0.95	t:58675.00
x:0.17	y:-0.04	z:0.94	t:58691.00
x:0.17	y:-0.06	z:0.92	t:58708.00
x:0.18	y:-0.04	z:0.90	t:58725.00
x:0.19	y:0.09	z:0.95	t:58742.00
x:0.19	y:0.10	z:0.97	t:58758.00
x:0.17	y:-0.02	z:0.96	t:58775.00
x:0.18	y:-0.01	z:0.99	t:58791.00
x:0.17	y:-0.04	z:0.94	t:58808.00
x:0.17	y:-0.10	z:0.96	t:58825.00
x:0.18	y:0.05	z:0.97	t:58842.00
x:0.20	y:0.16	z:0.95	t:58858.00
x:0.17	y:-0.01	z:0.96	t:58875.00
x:0.17	y:-0.05	z:0.95	t:58892.00
x:0.17	y:-0.03	z:0.89	t:58908.00
x:0.17	y:-0.01	z:0.94	t:58925.00
x:0.18	y:0.05	z:0.98	t:58941.00
x:0.19	y:0.08	z:0.95	t:58958.00
x:0.18	y:0.01	z:0.96	t:58975.00
x:0.17	y:-0.04	z:0.94	t:58991.00
x:0.17	y:-0.04	z:0.95	t:59008.00
x:0.18	y:0.05	z:0.95	t:59025.00
x:0.18	y:0.08	z:0.95	t:59042.00
x:0.17	y:0.01	z:0.98	t:59058.00
x:0.16	y:-0.04	z:0.94	t:59075.00
x:0.15	y:-0.07	z:0.93	t:59092.00
x:0.16	y:-0.02	z:0.94	t:59108.00
x:0.17	y:0.09	z:0.94	t:59125.00

x:0.23	y:1.52	z:1.51	t:59650.00
x:0.23	y:0.70	z:0.99	t:59667.00
x:0.17	y:0.19	z:1.00	t:59683.00
x:0.17	y:0.05	z:1.06	t:59700.00
x:0.14	y:0.04	z:0.89	t:59717.00
x:0.15	y:0.01	z:0.93	t:59733.00
x:0.11	y:-0.24	z:0.92	t:59750.00
x:0.14	y:-0.09	z:0.96	t:59767.00
x:0.15	y:0.07	z:0.93	t:59783.00
x:0.15	y:0.01	z:0.99	t:59800.00
x:0.13	y:-0.07	z:0.94	t:59817.00
x:0.13	y:-0.06	z:0.91	t:59833.00
x:0.13	y:-0.03	z:0.91	t:59850.00
x:0.13	y:-0.02	z:0.94	t:59866.00
x:0.14	y:0.04	z:0.98	t:59883.00
x:0.14	y:0.01	z:0.97	t:59900.00
x:0.14	y:-0.03	z:0.96	t:59917.00
x:0.14	y:0.02	z:0.93	t:59933.00
x:0.14	y:0.04	z:0.94	t:59950.00
x:0.15	y:0.08	z:0.98	t:59967.00
x:0.16	y:0.14	z:1.01	t:59983.00
x:0.16	y:0.14	z:0.94	t:60000.00
x:0.15	y:0.11	z:0.95	t:60016.00
x:0.10	y:-0.04	z:0.85	t:60033.00
x:0.02	y:-0.32	z:0.81	t:60050.00
x:-0.17	y:-0.59	z:0.79	t:60066.00
x:-0.40	y:-1.98	z:1.04	t:60083.00
x:-0.89	y:-2.90	z:1.76	t:60100.00
x:-1.05	y:-2.14	z:1.48	t:60116.00
x:-1.26	y:-1.16	z:1.30	t:60133.00
x:-1.26	y:-0.02	z:1.31	t:60150.00
x:-1.14	y:0.73	z:1.13	t:60166.00
x:-0.48	y:2.67	z:0.64	t:60183.00
x:0.04	y:2.87	z:0.40	t:60200.00
x:-0.03	y:1.83	z:0.12	t:60216.00
x:-0.10	y:1.08	z:0.31	t:60233.00
x:-0.04	y:0.88	z:0.67	t:60250.00
x:0.01	y:0.81	z:0.62	t:60267.00
x:0.07	y:1.03	z:0.60	t:60283.00
x:0.10	y:1.22	z:0.70	t:60300.00
x:0.03	y:1.03	z:0.61	t:60316.00
x:-0.08	y:0.64	z:0.56	t:60333.00
x:-0.14	y:0.31	z:0.74	t:60350.00
x:-0.14	y:0.08	z:0.82	t:60366.00
x:-0.12	y:-0.06	z:0.92	t:60383.00
x:-0.12	y:-0.19	z:1.03	t:60400.00
x:-0.10	y:-0.24	z:1.16	t:60416.00
x:-0.09	y:-0.36	z:1.23	t:60433.00
x:-0.10	y:-0.53	z:1.09	t:60449.00
x:-0.06	y:-0.52	z:1.05	t:60466.00
x:-0.03	y:-0.45	z:1.12	t:60483.00
x:-0.02	y:-0.31	z:1.13	t:60500.00
x:-0.02	y:-0.35	z:1.06	t:60516.00
x:-0.02	y:-0.41	z:1.07	t:60533.00
x:0.03	y:-0.38	z:1.07	t:60549.00
x:0.05	y:-0.31	z:1.05	t:60566.00
x:0.05	y:-0.20	z:0.96	t:60583.00
x:0.06	y:-0.12	z:0.94	t:60600.00
x:0.08	y:-0.08	z:0.98	t:60617.00
x:0.07	y:-0.12	z:0.94	t:60633.00
x:0.06	y:-0.22	z:0.93	t:60650.00
x:0.06	y:-0.21	z:0.90	t:60667.00
x:0.10	y:0.03	z:0.92	t:60683.00
x:0.11	y:0.00	z:0.94	t:60700.00
x:0.09	y:-0.13	z:0.96	t:60716.00
x:0.08	y:-0.17	z:0.92	t:60733.00
x:0.09	y:-0.09	z:0.93	t:60750.00
x:0.11	y:-0.02	z:0.96	t:60767.00
x:0.13	y:0.16	z:1.04	t:60783.00
x:0.12	y:0.06	z:1.00	t:60800.00
x:0.09	y:-0.10	z:0.98	t:60817.00
x:0.10	y:-0.07	z:0.98	t:60833.00
x:0.10	y:-0.00	z:0.95	t:60850.00
x:0.11	y:0.06	z:0.98	t:60866.00
x:0.12	y:0.05	z:0.99	t:60883.00
x:0.10	y:-0.02	z:0.92	t:60900.00
x:0.10	y:-0.08	z:0.96	t:60916.00
x:0.09	y:-0.08	z:0.94	t:60933.00
x:0.11	y:0.06	z:0.91	t:60950.00
x:0.11	y:0.06	z:0.99	t:60966.00
x:0.09	y:-0.06	z:0.96	t:60983.00
x:0.10	y:-0.04	z:0.96	t:60999.00
x:0.11	y:-0.00	z:0.92	t:61016.00
x:0.10	y:-0.09	z:0.97	t:61033.00
x:0.10	y:-0.02	z:0.98	t:61050.00
x:0.13	y:0.12	z:0.95	t:61066.00
x:0.12	y:0.05	z:0.96	t:61083.00
x:0.10	y:-0.07	z:0.97	t:61100.00
x:0.10	y:-0.09	z:0.97	t:61116.00
x:0.12	y:0.04	z:0.95	t:61133.00
x:0.12	y:0.05	z:0.96	t:61150.00
x:0.11	y:-0.02	z:1.00	t:61167.00
x:0.10	y:-0.06	z:0.96	t:61183.00
x:0.11	y:0.02	z:0.93	t:61200.00
